Date,High,Market Cap
"Aug 24, 2014",512.89,"6,700,963,067"
"Aug 23, 2014",514.30,"6,564,528,885"
"Aug 22, 2014",521.48,"6,772,889,206"
"Aug 21, 2014",531.90,"6,812,929,386"
"Aug 20, 2014",518.28,"6,741,573,447"
"Aug 19, 2014",485.71,"6,387,510,426"
"Aug 18, 2014",499.37,"6,072,259,848"
"Aug 17, 2014",520.19,"6,468,997,661"
"Aug 16, 2014",521.47,"6,833,965,310"
"Aug 15, 2014",518.18,"6,533,519,507"
"Aug 14, 2014",546.24,"6,649,282,620"
"Aug 13, 2014",573.03,"7,181,459,812"
"Aug 12, 2014",576.95,"7,481,336,243"
"Aug 11, 2014",591.51,"7,567,178,700"
"Aug 10, 2014",594.46,"7,757,394,871"
"Aug 09, 2014",592.47,"7,732,619,577"
"Aug 08, 2014",598.12,"7,771,958,458"
"Aug 07, 2014",591.10,"7,721,014,780"
"Aug 06, 2014",587.49,"7,663,383,046"
"Aug 05, 2014",589.86,"7,671,275,262"
"Aug 04, 2014",591.95,"7,713,117,798"
"Aug 03, 2014",589.15,"7,683,520,602"
"Aug 02, 2014",594.91,"7,716,181,169"
"Aug 01, 2014",597.92,"7,786,796,032"
"Jul 31, 2014",586.23,"7,670,841,007"
"Jul 30, 2014",585.12,"7,420,859,009"
"Jul 29, 2014",588.39,"7,646,390,353"
"Jul 28, 2014",594.57,"7,656,826,297"
"Jul 27, 2014",598.94,"7,761,289,329"
"Jul 26, 2014",602.09,"7,784,669,228"
"Jul 25, 2014",607.07,"7,851,574,790"
"Jul 24, 2014",620.43,"7,857,489,687"
"Jul 23, 2014",624.43,"8,086,153,118"
"Jul 22, 2014",624.30,"8,111,799,946"
"Jul 21, 2014",624.09,"8,118,204,691"
"Jul 20, 2014",628.56,"8,137,808,455"
"Jul 19, 2014",629.17,"8,195,599,907"
"Jul 18, 2014",629.21,"8,196,212,862"
"Jul 17, 2014",626.29,"8,119,394,873"
"Jul 16, 2014",623.09,"8,034,806,880"
"Jul 15, 2014",625.14,"8,094,883,399"
"Jul 14, 2014",627.34,"8,062,877,468"
"Jul 13, 2014",634.73,"8,154,265,678"
"Jul 12, 2014",636.66,"8,245,635,914"
"Jul 11, 2014",632.09,"8,220,889,623"
"Jul 10, 2014",626.12,"8,020,234,277"
"Jul 09, 2014",627.00,"8,118,679,451"
"Jul 08, 2014",626.70,"8,120,056,626"
"Jul 07, 2014",637.16,"8,108,140,914"
"Jul 06, 2014",638.65,"8,258,179,220"
"Jul 05, 2014",633.22,"8,199,437,572"
"Jul 04, 2014",648.43,"8,187,107,456"
"Jul 03, 2014",650.77,"8,372,189,412"
"Jul 02, 2014",656.68,"8,444,194,978"
"Jul 01, 2014",657.86,"8,311,317,901"
"Jun 30, 2014",645.16,"8,296,103,745"
"Jun 29, 2014",604.08,"7,813,280,835"
"Jun 28, 2014",604.47,"7,730,991,679"
"Jun 27, 2014",600.12,"7,737,366,940"
"Jun 26, 2014",581.63,"7,525,767,735"
"Jun 25, 2014",583.60,"7,331,658,430"
"Jun 24, 2014",596.97,"7,536,340,173"
"Jun 23, 2014",603.21,"7,684,029,467"
"Jun 22, 2014",606.00,"7,788,609,493"
"Jun 21, 2014",599.46,"7,691,773,955"
"Jun 20, 2014",599.75,"7,678,074,490"
"Jun 19, 2014",612.24,"7,726,000,792"
"Jun 18, 2014",615.88,"7,851,200,010"
"Jun 17, 2014",610.89,"7,886,300,055"
"Jun 16, 2014",608.72,"7,642,482,234"
"Jun 15, 2014",592.94,"7,649,361,650"
"Jun 14, 2014",601.27,"7,445,594,334"
"Jun 13, 2014",615.14,"7,737,046,327"
"Jun 12, 2014",638.11,"7,564,343,900"
"Jun 11, 2014",657.04,"8,155,307,439"
"Jun 10, 2014",659.61,"8,412,294,411"
"Jun 09, 2014",657.70,"8,358,149,331"
"Jun 08, 2014",658.88,"8,445,489,607"
"Jun 07, 2014",656.94,"8,428,206,589"
"Jun 06, 2014",661.37,"8,409,353,268"
"Jun 05, 2014",663.53,"8,478,552,324"
"Jun 04, 2014",668.56,"8,249,183,077"
"Jun 03, 2014",674.11,"8,580,309,812"
"Jun 02, 2014",665.50,"8,487,587,033"
"Jun 01, 2014",671.51,"8,094,125,581"
"May 31, 2014",624.72,"8,007,248,676"
"May 30, 2014",618.46,"7,897,757,908"
"May 29, 2014",577.10,"7,290,260,762"
"May 28, 2014",578.62,"7,402,205,099"
"May 27, 2014",589.52,"7,325,147,499"
"May 26, 2014",588.39,"7,479,335,238"
"May 25, 2014",576.48,"7,325,371,780"
"May 24, 2014",525.17,"6,727,963,028"
"May 23, 2014",541.96,"6,662,964,359"
"May 22, 2014",525.36,"6,716,604,600"
"May 21, 2014",494.37,"6,294,422,409"
"May 20, 2014",491.44,"6,214,911,439"
"May 19, 2014",447.55,"5,706,978,471"
"May 18, 2014",449.77,"5,706,165,793"
"May 17, 2014",451.98,"5,737,967,927"
"May 16, 2014",450.66,"5,725,217,915"
"May 15, 2014",449.80,"5,712,906,334"
"May 14, 2014",446.66,"5,669,111,766"
"May 13, 2014",441.98,"5,625,308,533"
"May 12, 2014",442.26,"5,633,629,021"
"May 11, 2014",455.34,"5,598,956,479"
"May 10, 2014",455.77,"5,795,543,101"
"May 09, 2014",452.69,"5,730,133,343"
"May 08, 2014",448.40,"5,609,810,850"
"May 07, 2014",446.13,"5,590,798,951"
"May 06, 2014",448.04,"5,463,474,513"
"May 05, 2014",440.97,"5,518,951,942"
"May 04, 2014",439.77,"5,554,777,406"
"May 03, 2014",449.40,"5,570,422,954"
"May 02, 2014",457.93,"5,716,625,927"
"May 01, 2014",460.61,"5,821,425,472"
"Apr 30, 2014",451.10,"5,690,810,165"
"Apr 29, 2014",451.64,"5,683,724,524"
"Apr 28, 2014",447.53,"5,593,864,954"
"Apr 27, 2014",459.33,"5,542,720,307"
"Apr 26, 2014",464.54,"5,822,776,642"
"Apr 25, 2014",500.30,"5,857,079,867"
"Apr 24, 2014",500.46,"6,350,012,525"
"Apr 23, 2014",493.25,"6,231,920,621"
"Apr 22, 2014",503.22,"6,187,034,895"
"Apr 21, 2014",510.57,"6,284,666,435"
"Apr 20, 2014",510.87,"6,312,896,984"
"Apr 19, 2014",503.55,"6,353,700,029"
"Apr 18, 2014",498.60,"6,074,116,360"
"Apr 17, 2014",533.52,"6,278,792,387"
"Apr 16, 2014",542.38,"6,674,473,792"
"Apr 15, 2014",519.00,"6,522,974,948"
"Apr 14, 2014",469.75,"5,802,302,128"
"Apr 13, 2014",427.40,"5,234,667,259"
"Apr 12, 2014",439.61,"5,321,874,506"
"Apr 11, 2014",429.77,"5,318,033,925"
"Apr 10, 2014",443.37,"4,611,917,257"
"Apr 09, 2014",455.73,"5,589,580,215"
"Apr 08, 2014",457.42,"5,718,579,640"
"Apr 07, 2014",462.56,"5,670,830,650"
"Apr 06, 2014",466.32,"5,808,861,023"
"Apr 05, 2014",463.57,"5,824,866,676"
"Apr 04, 2014",454.65,"5,641,613,449"
"Apr 03, 2014",449.57,"5,604,036,051"
"Apr 02, 2014",495.05,"5,506,313,797"
"Apr 01, 2014",495.34,"6,023,351,178"
"Mar 31, 2014",483.02,"5,752,294,437"
"Mar 30, 2014",492.37,"5,791,419,543"
"Mar 29, 2014",504.86,"6,178,428,029"
"Mar 28, 2014",526.02,"6,232,801,684"
"Mar 27, 2014",580.56,"5,923,615,602"
"Mar 26, 2014",590.03,"7,298,672,082"
"Mar 25, 2014",585.44,"7,335,179,952"
"Mar 24, 2014",586.56,"7,326,517,067"
"Mar 23, 2014",570.24,"7,045,871,925"
"Mar 22, 2014",572.55,"7,090,150,172"
"Mar 21, 2014",604.59,"7,168,656,262"
"Mar 20, 2014",609.74,"7,382,675,346"
"Mar 19, 2014",622.00,"7,644,702,125"
"Mar 18, 2014",622.39,"7,704,183,118"
"Mar 17, 2014",632.68,"7,796,513,249"
"Mar 16, 2014",637.52,"7,903,422,086"
"Mar 15, 2014",639.14,"7,963,443,153"
"Mar 14, 2014",639.53,"7,869,180,480"
"Mar 13, 2014",644.20,"7,983,960,982"
"Mar 12, 2014",648.03,"7,905,832,725"
"Mar 11, 2014",638.42,"7,928,102,950"
"Mar 10, 2014",644.76,"7,846,433,315"
"Mar 09, 2014",643.95,"7,958,687,808"
"Mar 08, 2014",635.14,"7,712,151,171"
"Mar 07, 2014",665.34,"7,855,629,815"
"Mar 06, 2014",669.77,"8,286,267,327"
"Mar 05, 2014",674.28,"8,304,000,852"
"Mar 04, 2014",696.22,"8,317,230,356"
"Mar 03, 2014",702.91,"8,326,933,812"
"Mar 02, 2014",570.48,"6,978,524,072"
"Mar 01, 2014",573.38,"7,049,084,308"
"Feb 28, 2014",584.14,"6,843,353,924"
"Feb 27, 2014",594.05,"7,208,406,719"
"Feb 26, 2014",603.80,"7,254,505,067"
"Feb 25, 2014",541.38,"6,704,461,434"
"Feb 24, 2014",607.61,"6,796,971,990"
"Feb 23, 2014",639.91,"7,534,325,867"
"Feb 22, 2014",614.48,"7,526,808,473"
"Feb 21, 2014",582.96,"7,135,603,064"
"Feb 20, 2014",627.73,"6,909,538,974"
"Feb 19, 2014",631.77,"7,737,830,115"
"Feb 18, 2014",645.76,"7,779,035,355"
"Feb 17, 2014",656.95,"7,772,386,462"
"Feb 16, 2014",665.10,"7,650,358,837"
"Feb 15, 2014",661.84,"8,072,579,656"
"Feb 14, 2014",691.72,"8,206,805,878"
"Feb 13, 2014",657.99,"7,500,376,176"
"Feb 12, 2014",672.90,"8,073,458,481"
"Feb 11, 2014",712.46,"8,323,817,195"
"Feb 10, 2014",703.71,"8,430,742,782"
"Feb 09, 2014",712.27,"8,451,228,950"
"Feb 08, 2014",721.82,"8,337,738,240"
"Feb 07, 2014",783.20,"8,810,607,000"
"Feb 06, 2014",819.81,"9,662,791,119"
"Feb 05, 2014",837.32,"10,034,436,286"
"Feb 04, 2014",840.17,"10,229,342,305"
"Feb 03, 2014",826.48,"10,174,774,202"
"Feb 02, 2014",844.72,"10,190,038,654"
"Feb 01, 2014",853.52,"10,275,202,812"
"Jan 31, 2014",831.87,"10,238,411,820"
"Jan 30, 2014",830.50,"10,100,339,387"
"Jan 29, 2014",836.87,"10,182,659,550"
"Jan 28, 2014",832.50,"10,013,251,364"
"Jan 27, 2014",893.00,"9,503,544,085"
"Jan 26, 2014",897.02,"10,902,798,632"
"Jan 25, 2014",861.45,"10,509,539,619"
"Jan 24, 2014",822.43,"9,810,138,293"
"Jan 23, 2014",851.57,"10,113,558,120"
"Jan 22, 2014",870.15,"10,399,573,174"
"Jan 21, 2014",881.20,"10,620,283,205"
"Jan 20, 2014",886.39,"10,694,453,430"
"Jan 19, 2014",870.96,"10,699,504,086"
"Jan 18, 2014",841.49,"10,315,662,000"
"Jan 17, 2014",842.91,"10,000,663,202"
"Jan 16, 2014",866.16,"10,255,185,612"
"Jan 15, 2014",872.81,"10,561,305,975"
"Jan 14, 2014",855.69,"10,218,535,832"
"Jan 13, 2014",861.29,"10,312,375,950"
"Jan 12, 2014",928.52,"10,578,653,198"
"Jan 11, 2014",921.48,"11,195,636,164"
"Jan 10, 2014",871.19,"10,634,081,648"
"Jan 09, 2014",864.36,"10,365,397,028"
"Jan 08, 2014",870.68,"10,310,363,180"
"Jan 07, 2014",965.74,"9,808,299,600"
"Jan 06, 2014",1017.12,"11,620,533,603"
"Jan 05, 2014",952.40,"11,379,660,685"
"Jan 04, 2014",859.51,"10,477,362,437"
"Jan 03, 2014",834.15,"9,980,135,396"
"Jan 02, 2014",820.31,"9,781,073,921"
"Jan 01, 2014",775.35,"9,403,308,145"
"Dec 31, 2013",760.58,"9,191,325,349"
"Dec 30, 2013",766.60,"9,217,167,990"
"Dec 29, 2013",748.61,"9,082,103,621"
"Dec 28, 2013",747.06,"8,869,918,644"
"Dec 27, 2013",777.51,"8,955,394,564"
"Dec 26, 2013",777.75,"9,279,735,331"
"Dec 25, 2013",682.70,"8,305,173,374"
"Dec 24, 2013",684.39,"8,100,042,042"
"Dec 23, 2013",680.91,"8,192,487,202"
"Dec 22, 2013",666.74,"7,505,757,423"
"Dec 21, 2013",654.27,"7,363,114,611"
"Dec 20, 2013",729.16,"7,599,576,492"
"Dec 19, 2013",707.23,"8,406,397,153"
"Dec 18, 2013",679.32,"6,347,159,168"
"Dec 17, 2013",754.83,"8,279,623,719"
"Dec 16, 2013",882.25,"8,565,534,010"
"Dec 15, 2013",886.16,"10,625,517,651"
"Dec 14, 2013",904.65,"10,578,987,915"
"Dec 13, 2013",941.79,"10,816,819,988"
"Dec 12, 2013",901.94,"10,578,889,955"
"Dec 11, 2013",1001.58,"10,638,546,534"
"Dec 10, 2013",997.23,"11,966,951,486"
"Dec 09, 2013",921.93,"10,808,715,488"
"Dec 08, 2013",802.51,"9,627,500,113"
"Dec 07, 2013",854.64,"8,442,962,249"
"Dec 06, 2013",1042.38,"10,025,645,095"
"Dec 05, 2013",1154.36,"12,626,914,509"
"Dec 04, 2013",1156.12,"13,903,428,351"
"Dec 03, 2013",1096.00,"13,018,451,838"
"Dec 02, 2013",1055.42,"12,591,271,606"
"Dec 01, 2013",1133.08,"11,531,708,948"
"Nov 30, 2013",1156.14,"13,620,389,321"
"Nov 29, 2013",1146.97,"13,646,039,846"
"Nov 28, 2013",1077.56,"12,435,823,060"
"Nov 27, 2013",1001.96,"12,069,885,699"
"Nov 26, 2013",928.54,"11,176,110,593"
"Nov 25, 2013",810.68,"9,619,646,225"
"Nov 24, 2013",807.36,"9,317,034,156"
"Nov 23, 2013",844.97,"9,597,335,799"
"Nov 22, 2013",780.85,"9,276,681,716"
"Nov 21, 2013",733.40,"8,684,240,726"
"Nov 20, 2013",599.65,"7,100,077,964"
"Nov 19, 2013",806.11,"7,022,949,161"
"Nov 18, 2013",703.78,"8,449,069,629"
"Nov 17, 2013",500.58,"5,907,842,064"
"Nov 16, 2013",450.26,"5,282,849,105"
"Nov 15, 2013",437.89,"5,013,561,020"
"Nov 14, 2013",425.90,"5,038,817,795"
"Nov 13, 2013",414.05,"4,883,103,453"
"Nov 12, 2013",362.81,"4,317,726,291"
"Nov 11, 2013",351.27,"4,101,635,027"
"Nov 10, 2013",350.70,"3,910,613,095"
"Nov 09, 2013",370.82,"4,058,705,857"
"Nov 08, 2013",338.66,"4,045,494,603"
"Nov 07, 2013",304.17,"3,545,560,087"
"Nov 06, 2013",263.00,"3,138,994,688"
"Nov 05, 2013",250.66,"2,931,598,960"
"Nov 04, 2013",231.01,"2,737,659,088"
"Nov 03, 2013",215.05,"2,568,713,111"
"Nov 02, 2013",207.76,"2,462,261,645"
"Nov 01, 2013",206.65,"2,460,742,837"
"Oct 31, 2013",205.18,"2,433,658,800"
"Oct 30, 2013",209.16,"2,384,492,273"
"Oct 29, 2013",204.79,"2,436,241,934"
"Oct 28, 2013",198.62,"2,365,837,416"
"Oct 27, 2013",196.44,"2,339,831,217"
"Oct 26, 2013",188.41,"2,111,296,044"
"Oct 25, 2013",198.87,"2,222,012,384"
"Oct 24, 2013",217.42,"2,358,198,593"
"Oct 23, 2013",213.62,"2,540,139,399"
"Oct 22, 2013",196.27,"2,302,910,260"
"Oct 21, 2013",184.82,"2,164,518,143"
"Oct 20, 2013",174.91,"2,073,319,140"
"Oct 19, 2013",177.48,"2,046,457,291"
"Oct 18, 2013",155.96,"1,850,219,763"
"Oct 17, 2013",147.42,"1,734,327,563"
"Oct 16, 2013",152.23,"1,689,851,848"
"Oct 15, 2013",145.39,"1,720,981,439"
"Oct 14, 2013",144.12,"1,664,129,178"
"Oct 13, 2013",138.66,"1,634,968,839"
"Oct 12, 2013",135.66,"1,599,426,131"
"Oct 11, 2013",131.81,"1,547,971,040"
"Oct 10, 2013",131.50,"1,543,701,125"
"Oct 09, 2013",131.75,"1,544,249,376"
"Oct 08, 2013",127.47,"1,488,277,350"
"Oct 07, 2013",130.27,"1,498,859,918"
"Oct 06, 2013",129.66,"1,522,686,975"
"Oct 05, 2013",130.44,"1,516,777,519"
"Oct 04, 2013",130.09,"1,521,498,787"
"Oct 03, 2013",123.63,"1,457,492,615"
"Oct 02, 2013",133.59,"1,344,930,746"
"Oct 01, 2013",134.63,"1,557,001,092"
"Sep 30, 2013",138.35,"1,566,038,425"
"Sep 29, 2013",140.61,"1,616,584,505"
"Sep 28, 2013",135.63,"1,585,878,762"
"Sep 27, 2013",134.74,"1,573,520,360"
"Sep 26, 2013",134.93,"1,509,434,269"
"Sep 25, 2013",129.69,"1,507,033,770"
"Sep 24, 2013",127.46,"1,494,974,356"
"Sep 23, 2013",132.73,"1,479,037,148"
"Sep 22, 2013",133.94,"1,515,584,736"
"Sep 21, 2013",128.61,"1,495,101,147"
"Sep 20, 2013",135.62,"1,489,921,944"
"Sep 19, 2013",131.77,"1,519,883,709"
"Sep 18, 2013",133.20,"1,540,598,328"
"Sep 17, 2013",132.76,"1,542,278,406"
"Sep 16, 2013",132.72,"1,542,395,098"
"Sep 15, 2013",131.44,"1,526,085,146"
"Sep 14, 2013",135.85,"1,512,038,756"
"Sep 13, 2013",137.58,"1,578,699,084"
"Sep 12, 2013",136.08,"1,556,386,219"
"Sep 11, 2013",137.83,"1,580,450,350"
"Sep 10, 2013",129.74,"1,470,679,164"
"Sep 09, 2013",129.06,"1,484,085,516"
"Sep 08, 2013",124.72,"1,419,836,072"
"Sep 07, 2013",125.94,"1,448,411,494"
"Sep 06, 2013",127.34,"1,389,646,450"
"Sep 05, 2013",131.44,"1,473,965,191"
"Sep 04, 2013",144.50,"1,477,012,118"
"Sep 03, 2013",138.34,"1,593,346,565"
"Sep 02, 2013",146.50,"1,581,969,854"
"Sep 01, 2013",145.81,"1,610,215,347"
"Aug 31, 2013",140.89,"1,574,672,051"
"Aug 30, 2013",135.75,"1,552,288,465"
"Aug 29, 2013",123.70,"1,422,584,866"
"Aug 28, 2013",127.32,"1,424,675,798"
"Aug 27, 2013",127.24,"1,469,193,138"
"Aug 26, 2013",122.75,"1,393,847,159"
"Aug 25, 2013",122.99,"1,417,198,897"
"Aug 24, 2013",121.39,"1,392,768,092"
"Aug 23, 2013",122.00,"1,374,309,422"
"Aug 22, 2013",123.50,"1,404,437,433"
"Aug 21, 2013",124.91,"1,428,698,678"
"Aug 20, 2013",123.01,"1,403,829,641"
"Aug 19, 2013",123.06,"1,377,725,475"
"Aug 18, 2013",114.69,"1,313,544,013"
"Aug 17, 2013",113.75,"1,312,996,375"
"Aug 16, 2013",112.30,"1,260,352,119"
"Aug 15, 2013",113.25,"1,271,404,657"
"Aug 14, 2013",115.00,"1,300,656,724"
"Aug 13, 2013",109.35,"1,259,042,650"
"Aug 12, 2013",108.00,"1,231,248,581"
"Aug 11, 2013",105.19,"1,211,789,250"
"Aug 10, 2013",103.90,"1,188,153,925"
"Aug 09, 2013",105.75,"1,185,307,130"
"Aug 08, 2013",106.75,"1,187,105,900"
"Aug 07, 2013",106.75,"1,229,098,150"
"Aug 06, 2013",107.38,"1,229,098,150"
"Aug 05, 2013",107.77,"1,222,677,176"
"Aug 04, 2013",105.95,"1,209,797,378"
"Aug 03, 2013",105.78,"1,196,226,508"
"Aug 02, 2013",108.00,"1,201,487,185"
"Aug 01, 2013",108.00,"1,195,225,200"
"Jul 31, 2013",111.34,"1,218,777,834"
"Jul 30, 2013",107.99,"1,240,092,366"
"Jul 29, 2013",102.50,"1,161,619,140"
"Jul 28, 2013",100.58,"1,144,602,838"
"Jul 27, 2013",97.00,"1,079,491,697"
"Jul 26, 2013",97.47,"1,100,902,800"
"Jul 25, 2013",97.33,"1,110,587,858"
"Jul 24, 2013",95.99,"1,082,848,325"
"Jul 23, 2013",96.82,"1,094,484,058"
"Jul 22, 2013",92.00,"1,048,939,081"
"Jul 21, 2013",91.95,"1,038,798,980"
"Jul 20, 2013",93.10,"1,022,707,665"
"Jul 19, 2013",95.20,"1,054,083,771"
"Jul 18, 2013",98.80,"1,035,512,825"
"Jul 17, 2013",99.97,"1,125,658,000"
"Jul 16, 2013",99.86,"1,113,217,032"
"Jul 15, 2013",101.90,"1,123,658,944"
"Jul 14, 2013",98.70,"1,080,917,760"
"Jul 13, 2013",98.25,"1,119,796,120"
"Jul 12, 2013",104.00,"1,067,634,684"
"Jul 11, 2013",90.28,"1,014,650,063"
"Jul 10, 2013",87.00,"988,957,719"
"Jul 09, 2013",78.30,"873,841,849"
"Jul 08, 2013",80.00,"871,457,940"
"Jul 07, 2013",74.56,"848,838,979"
"Jul 06, 2013",75.00,"799,741,619"
"Jul 05, 2013",80.00,"778,411,179"
"Jul 04, 2013",83.11,"915,618,609"
"Jul 03, 2013",90.98,"881,233,116"
"Jul 02, 2013",92.30,"1,024,082,228"
"Jul 01, 2013",97.66,"1,000,065,296"
"Jun 30, 2013",98.12,"1,096,957,771"
"Jun 29, 2013",99.99,"1,078,198,524"
"Jun 28, 2013",101.74,"1,073,887,457"
"Jun 27, 2013",104.00,"1,150,468,023"
"Jun 26, 2013",105.49,"1,179,105,200"
"Jun 25, 2013",106.47,"1,178,086,140"
"Jun 24, 2013",108.33,"1,163,935,726"
"Jun 23, 2013",108.80,"1,218,626,490"
"Jun 22, 2013",109.96,"1,226,110,328"
"Jun 21, 2013",114.99,"1,239,214,238"
"Jun 20, 2013",114.30,"1,246,104,920"
"Jun 19, 2013",110.22,"1,224,193,838"
"Jun 18, 2013",111.11,"1,214,216,070"
"Jun 17, 2013",102.21,"1,149,418,485"
"Jun 16, 2013",101.60,"1,124,306,272"
"Jun 15, 2013",103.70,"1,129,245,604"
"Jun 14, 2013",104.70,"1,128,709,292"
"Jun 13, 2013",110.30,"1,173,637,400"
"Jun 12, 2013",111.79,"1,219,969,853"
"Jun 11, 2013",109.60,"1,227,874,725"
"Jun 10, 2013",110.10,"1,198,638,945"
"Jun 09, 2013",108.99,"1,126,642,500"
"Jun 08, 2013",111.42,"1,219,717,920"
"Jun 07, 2013",119.00,"1,255,258,638"
"Jun 06, 2013",123.10,"1,327,960,200"
"Jun 05, 2013",123.47,"1,368,486,469"
"Jun 04, 2013",123.84,"1,365,337,545"
"Jun 03, 2013",122.50,"1,373,708,058"
"Jun 02, 2013",129.40,"1,373,837,500"
"Jun 01, 2013",129.78,"1,451,916,165"
"May 31, 2013",129.90,"1,447,870,200"
"May 30, 2013",132.25,"1,445,053,941"
"May 29, 2013",132.59,"1,483,734,578"
"May 28, 2013",130.58,"1,446,189,975"
"May 27, 2013",135.46,"1,454,029,510"
"May 26, 2013",136.00,"1,495,293,015"
"May 25, 2013",133.22,"1,477,958,233"
"May 24, 2013",133.85,"1,491,070,770"
"May 23, 2013",126.93,"1,417,769,833"
"May 22, 2013",124.00,"1,385,778,993"
"May 21, 2013",123.00,"1,374,013,440"
"May 20, 2013",123.62,"1,363,709,900"
"May 19, 2013",124.50,"1,363,204,703"
"May 18, 2013",125.25,"1,379,574,546"
"May 17, 2013",125.30,"1,373,723,882"
"May 16, 2013",118.76,"1,325,726,787"
"May 15, 2013",115.81,"1,274,623,813"
"May 14, 2013",119.80,"1,243,874,488"
"May 13, 2013",118.70,"1,315,710,011"
"May 12, 2013",117.45,"1,281,982,625"
"May 11, 2013",118.68,"1,284,207,489"
"May 10, 2013",122.00,"1,305,479,080"
"May 09, 2013",113.46,"1,254,535,382"
"May 08, 2013",115.78,"1,264,049,202"
"May 07, 2013",113.44,"1,240,593,600"
"May 06, 2013",124.66,"1,249,023,060"
"May 05, 2013",118.80,"1,288,693,176"
"May 04, 2013",115.00,"1,250,316,563"
"May 03, 2013",108.13,"1,085,995,169"
"May 02, 2013",125.60,"1,168,517,495"
"May 01, 2013",139.89,"1,298,954,594"
"Apr 30, 2013",146.93,"1,542,813,125"
"Apr 29, 2013",147.49,"1,603,768,865"
"Apr 28, 2013",135.98,"1,488,566,728"
